Analyzing cut site: G|GATCC 
1149. 507802 - 612577 
1150. 507802 - 613409 
1151. 507802 - 614208 
1152. 507802 - 614710 
1153. 507802 - 618638 
1154. 507802 - 621404 
1155. 507802 - 622420 
1156. 507802 - 626835 
1157. 510562 - 592621 
1158. 510562 - 592970 
1159. 510562 - 596708 
1160. 510562 - 597021 
1161. 510562 - 597818 
1162. 510562 - 598431 
1163. 510562 - 598915 
1164. 510562 - 609088 
1165. 510562 - 612577 
1166. 510562 - 613409 
1167. 510562 - 614208 
1168. 510562 - 614710 
1169. 510562 - 618638 
1170. 510562 - 621404 
1171. 510562 - 622420 
1172. 510562 - 626835 
1173. 512220 - 592621 
1174. 512220 - 592970 
1175. 512220 - 596708 
1176. 512220 - 597021 
1177. 512220 - 597818 
1178. 512220 - 598431 
1179. 512220 - 598915 
1180. 512220 - 609088 
1181. 512220 - 612577 
1182. 512220 - 613409 
1183. 512220 - 614208 
1184. 512220 - 614710 
1185. 512220 - 618638 
1186. 512220 - 621404 
1187. 512220 - 622420 
1188. 512220 - 626835 
1189. 514276 - 596708 
1190. 514276 - 597021 
1191. 514276 - 597818 
1192. 514276 - 598431 
1193. 514276 - 598915 
1194. 514276 - 609088 
1195. 514276 - 612577 
1196. 514276 - 613409 
1197. 514276 - 614208 
1198. 514276 - 614710 
1199. 514276 - 618638 
1200. 514276 - 621404 
1201. 514276 - 622420 
1202. 514276 - 626835 
1203. 521595 - 609088 
1204. 521595 - 612577 
1205. 521595 - 613409 
1206. 521595 - 614208 
1207. 521595 - 614710 
1208. 521595 - 618638 
1209. 521595 - 621404 
1210. 521595 - 622420 
1211. 521595 - 626835 
1212. 521595 - 635165 
1213. 521595 - 640366 
1214. 521595 - 641354 
1215. 525926 - 609088 
1216. 525926 - 612577 
1217. 525926 - 613409 
1218. 525926 - 614208 
1219. 525926 - 614710 
1220. 525926 - 618638 
1221. 525926 - 621404 
1222. 525926 - 622420 
1223. 525926 - 626835 
1224. 525926 - 635165 
1225. 525926 - 640366 
1226. 525926 - 641354 
1227. 525926 - 642171 
1228. 525926 - 643175 
1229. 525926 - 643723 
1230. 528060 - 609088 
1231. 528060 - 612577 
1232. 528060 - 613409 
1233. 528060 - 614208 
1234. 528060 - 614710 
1235. 528060 - 618638 
1236. 528060 - 621404 
1237. 528060 - 622420 
1238. 528060 - 626835 
1239. 528060 - 635165 
1240. 528060 - 640366 
1241. 528060 - 641354 
1242. 528060 - 642171 
1243. 528060 - 643175 
1244. 528060 - 643723 
1245. 528060 - 647209 
1246. 531157 - 612577 
1247. 531157 - 613409 
1248. 531157 - 614208 
1249. 531157 - 614710 
1250. 531157 - 618638 
1251. 531157 - 621404 
1252. 531157 - 622420 
1253. 531157 - 626835 
1254. 531157 - 635165 
1255. 531157 - 640366 
1256. 531157 - 641354 
1257. 531157 - 642171 
1258. 531157 - 643175 
1259. 531157 - 643723 
1260. 531157 - 647209 
1261. 531157 - 649151 
1262. 538689 - 621404 
1263. 538689 - 622420 
1264. 538689 - 626835 
1265. 538689 - 635165 
1266. 538689 - 640366 
1267. 538689 - 641354 
1268. 538689 - 642171 
1269. 538689 - 643175 
1270. 538689 - 643723 
1271. 538689 - 647209 
1272. 538689 - 649151 
1273. 538689 - 652545 
1274. 540494 - 621404 
1275. 540494 - 622420 
1276. 540494 - 626835 
1277. 540494 - 635165 
1278. 540494 - 640366 
1279. 540494 - 641354 
1280. 540494 - 642171 
1281. 540494 - 643175 
1282. 540494 - 643723 
1283. 540494 - 647209 
1284. 540494 - 649151 
1285. 540494 - 652545 
1286. 540494 - 660136 
1287. 540929 - 621404 
1288. 540929 - 622420 
1289. 540929 - 626835 
1290. 540929 - 635165 
1291. 540929 - 640366 
1292. 540929 - 641354 
1293. 540929 - 642171 
1294. 540929 - 643175 
1295. 540929 - 643723 
1296. 540929 - 647209 
1297. 540929 - 649151 
1298. 540929 - 652545 
1299. 540929 - 660136 
1300. 541654 - 622420 
1301. 541654 - 626835 
1302. 541654 - 635165 
1303. 541654 - 640366 
1304. 541654 - 641354 
1305. 541654 - 642171 
1306. 541654 - 643175 
1307. 541654 - 643723 
1308. 541654 - 647209 
1309. 541654 - 649151 
1310. 541654 - 652545 
1311. 541654 - 660136 
1312. 543929 - 626835 
1313. 543929 - 635165 
1314. 543929 - 640366 
1315. 543929 - 641354 
1316. 543929 - 642171 
1317. 543929 - 643175 
1318. 543929 - 643723 
1319. 543929 - 647209 
1320. 543929 - 649151 
1321. 543929 - 652545 
1322. 543929 - 660136 
1323. 543929 - 662363 
1324. 543929 - 662628 
1325. 543929 - 663921 
1326. 546360 - 626835 
1327. 546360 - 635165 
1328. 546360 - 640366 
1329. 546360 - 641354 
1330. 546360 - 642171 
1331. 546360 - 643175 
1332. 546360 - 643723 
1333. 546360 - 647209 
1334. 546360 - 649151 
1335. 546360 - 652545 
1336. 546360 - 660136 
1337. 546360 - 662363 
1338. 546360 - 662628 
1339. 546360 - 663921 
1340. 551487 - 635165 
1341. 551487 - 640366 
1342. 551487 - 641354 
1343. 551487 - 642171 
1344. 551487 - 643175 
1345. 551487 - 643723 
1346. 551487 - 647209 
1347. 551487 - 649151 
1348. 551487 - 652545 
1349. 551487 - 660136 
1350. 551487 - 662363 
1351. 551487 - 662628 
1352. 551487 - 663921 
1353. 551487 - 667756 
1354. 553465 - 635165 
1355. 553465 - 640366 
1356. 553465 - 641354 
1357. 553465 - 642171 
1358. 553465 - 643175 
1359. 553465 - 643723 
1360. 553465 - 647209 
1361. 553465 - 649151 
1362. 553465 - 652545 
1363. 553465 - 660136 
1364. 553465 - 662363 
1365. 553465 - 662628 
1366. 553465 - 663921 
1367. 553465 - 667756 
1368. 553465 - 671786 
1369. 555579 - 640366 
1370. 555579 - 641354 
1371. 555579 - 642171 
1372. 555579 - 643175 
1373. 555579 - 643723 
1374. 555579 - 647209 
1375. 555579 - 649151 
1376. 555579 - 652545 
1377. 555579 - 660136 
1378. 555579 - 662363 
1379. 555579 - 662628 
1380. 555579 - 663921 
1381. 555579 - 667756 
1382. 555579 - 671786 
1383. 557278 - 640366 
1384. 557278 - 641354 
1385. 557278 - 642171 
1386. 557278 - 643175 
1387. 557278 - 643723 
1388. 557278 - 647209 
1389. 557278 - 649151 
1390. 557278 - 652545 
1391. 557278 - 660136 
1392. 557278 - 662363 
1393. 557278 - 662628 
1394. 557278 - 663921 
1395. 557278 - 667756 
1396. 557278 - 671786 
1397. 557758 - 640366 
1398. 557758 - 641354 
1399. 557758 - 642171 
1400. 557758 - 643175 
1401. 557758 - 643723 
1402. 557758 - 647209 
1403. 557758 - 649151 
1404. 557758 - 652545 
1405. 557758 - 660136 
1406. 557758 - 662363 
1407. 557758 - 662628 
1408. 557758 - 663921 
1409. 557758 - 667756 
1410. 557758 - 671786 
1411. 558017 - 640366 
1412. 558017 - 641354 
1413. 558017 - 642171 
1414. 558017 - 643175 
1415. 558017 - 643723 
1416. 558017 - 647209 
1417. 558017 - 649151 
1418. 558017 - 652545 
1419. 558017 - 660136 
1420. 558017 - 662363 
1421. 558017 - 662628 
1422. 558017 - 663921 
1423. 558017 - 667756 
1424. 558017 - 671786 
1425. 560557 - 641354 
1426. 560557 - 642171 
1427. 560557 - 643175 
1428. 560557 - 643723 
1429. 560557 - 647209 
1430. 560557 - 649151 
1431. 560557 - 652545 
1432. 560557 - 660136 
1433. 560557 - 662363 
1434. 560557 - 662628 
1435. 560557 - 663921 
1436. 560557 - 667756 
1437. 560557 - 671786 
1438. 563288 - 643723 
1439. 563288 - 647209 
1440. 563288 - 649151 
1441. 563288 - 652545 
1442. 563288 - 660136 
1443. 563288 - 662363 
1444. 563288 - 662628 
1445. 563288 - 663921 
1446. 563288 - 667756 
1447. 563288 - 671786 
1448. 566153 - 647209 
1449. 566153 - 649151 
1450. 566153 - 652545 
1451. 566153 - 660136 
1452. 566153 - 662363 
1453. 566153 - 662628 
1454. 566153 - 663921 
1455. 566153 - 667756 
1456. 566153 - 671786 
1457. 566153 - 685686 
1458. 568749 - 649151 
1459. 568749 - 652545 
1460. 568749 - 660136 
1461. 568749 - 662363 
1462. 568749 - 662628 
1463. 568749 - 663921 
1464. 568749 - 667756 
1465. 568749 - 671786 
1466. 568749 - 685686 
1467. 568749 - 686574 
1468. 569442 - 652545 
1469. 569442 - 660136 
1470. 569442 - 662363 
1471. 569442 - 662628 
1472. 569442 - 663921 
1473. 569442 - 667756 
1474. 569442 - 671786 
1475. 569442 - 685686 
1476. 569442 - 686574 
1477. 571916 - 652545 
1478. 571916 - 660136 
1479. 571916 - 662363 
1480. 571916 - 662628 
1481. 571916 - 663921 
1482. 571916 - 667756 
1483. 571916 - 671786 
1484. 571916 - 685686 
1485. 571916 - 686574 
1486. 571916 - 690238 
1487. 574433 - 660136 
1488. 574433 - 662363 
1489. 574433 - 662628 
1490. 574433 - 663921 
1491. 574433 - 667756 
1492. 574433 - 671786 
1493. 574433 - 685686 
1494. 574433 - 686574 
1495. 574433 - 690238 
1496. 576197 - 660136 
1497. 576197 - 662363 
1498. 576197 - 662628 
1499. 576197 - 663921 
1500. 576197 - 667756 
1501. 576197 - 671786 
1502. 576197 - 685686 
1503. 576197 - 686574 
1504. 576197 - 690238 
1505. 579252 - 660136 
1506. 579252 - 662363 
1507. 579252 - 662628 
1508. 579252 - 663921 
1509. 579252 - 667756 
1510. 579252 - 671786 
1511. 579252 - 685686 
1512. 579252 - 686574 
1513. 579252 - 690238 
1514. 579252 - 696881 
1515. 579252 - 698978 
1516. 580641 - 662363 
1517. 580641 - 662628 
1518. 580641 - 663921 
1519. 580641 - 667756 
1520. 580641 - 671786 
1521. 580641 - 685686 
1522. 580641 - 686574 
1523. 580641 - 690238 
1524. 580641 - 696881 
1525. 580641 - 698978 
1526. 580641 - 700640 
1527. 583572 - 663921 
1528. 583572 - 667756 
1529. 583572 - 671786 
1530. 583572 - 685686 
1531. 583572 - 686574 
1532. 583572 - 690238 
1533. 583572 - 696881 
1534. 583572 - 698978 
1535. 583572 - 700640 
1536. 583572 - 701421 
1537. 583985 - 667756 
1538. 583985 - 671786 
1539. 583985 - 685686 
1540. 583985 - 686574 
1541. 583985 - 690238 
1542. 583985 - 696881 
1543. 583985 - 698978 
1544. 583985 - 700640 
1545. 583985 - 701421 
1546. 587648 - 667756 
1547. 587648 - 671786 
1548. 587648 - 685686 
1549. 587648 - 686574 
1550. 587648 - 690238 
1551. 587648 - 696881 
1552. 587648 - 698978 
1553. 587648 - 700640 
1554. 587648 - 701421 
1555. 587648 - 705903 
1556. 592621 - 685686 
1557. 592621 - 686574 
1558. 592621 - 690238 
1559. 592621 - 696881 
1560. 592621 - 698978 
1561. 592621 - 700640 
1562. 592621 - 701421 
1563. 592621 - 705903 
1564. 592621 - 708499 
1565. 592970 - 685686 
1566. 592970 - 686574 
1567. 592970 - 690238 
1568. 592970 - 696881 
1569. 592970 - 698978 
1570. 592970 - 700640 
1571. 592970 - 701421 
1572. 592970 - 705903 
1573. 592970 - 708499 
1574. 596708 - 685686 
1575. 596708 - 686574 
1576. 596708 - 690238 
1577. 596708 - 696881 
1578. 596708 - 698978 
1579. 596708 - 700640 
1580. 596708 - 701421 
1581. 596708 - 705903 
1582. 596708 - 708499 
1583. 597021 - 685686 
1584. 597021 - 686574 
1585. 597021 - 690238 
1586. 597021 - 696881 
1587. 597021 - 698978 
1588. 597021 - 700640 
1589. 597021 - 701421 
1590. 597021 - 705903 
1591. 597021 - 708499 
1592. 597021 - 716863 
1593. 597818 - 685686 
1594. 597818 - 686574 
1595. 597818 - 690238 
1596. 597818 - 696881 
1597. 597818 - 698978 
1598. 597818 - 700640 
1599. 597818 - 701421 
1600. 597818 - 705903 
1601. 597818 - 708499 
1602. 597818 - 716863 
1603. 598431 - 685686 
1604. 598431 - 686574 
1605. 598431 - 690238 
1606. 598431 - 696881 
1607. 598431 - 698978 
1608. 598431 - 700640 
1609. 598431 - 701421 
1610. 598431 - 705903 
1611. 598431 - 708499 
1612. 598431 - 716863 
1613. 598431 - 717980 
1614. 598915 - 685686 
1615. 598915 - 686574 
1616. 598915 - 690238 
1617. 598915 - 696881 
1618. 598915 - 698978 
1619. 598915 - 700640 
1620. 598915 - 701421 
1621. 598915 - 705903 
1622. 598915 - 708499 
1623. 598915 - 716863 
1624. 598915 - 717980 
1625. 609088 - 690238 
1626. 609088 - 696881 
1627. 609088 - 698978 
1628. 609088 - 700640 
1629. 609088 - 701421 
1630. 609088 - 705903 
1631. 609088 - 708499 
1632. 609088 - 716863 
1633. 609088 - 717980 
1634. 612577 - 696881 
1635. 612577 - 698978 
1636. 612577 - 700640 
1637. 612577 - 701421 
1638. 612577 - 705903 
1639. 612577 - 708499 
1640. 612577 - 716863 
1641. 612577 - 717980 
1642. 612577 - 729539 
1643. 612577 - 732571 
1644. 613409 - 696881 
1645. 613409 - 698978 
1646. 613409 - 700640 
1647. 613409 - 701421 
1648. 613409 - 705903 
1649. 613409 - 708499 
1650. 613409 - 716863 
1651. 613409 - 717980 
1652. 613409 - 729539 
1653. 613409 - 732571 
1654. 614208 - 696881 
1655. 614208 - 698978 
1656. 614208 - 700640 
1657. 614208 - 701421 
1658. 614208 - 705903 
1659. 614208 - 708499 
1660. 614208 - 716863 
1661. 614208 - 717980 
1662. 614208 - 729539 
1663. 614208 - 732571 
1664. 614710 - 696881 
1665. 614710 - 698978 
1666. 614710 - 700640 
1667. 614710 - 701421 
1668. 614710 - 705903 
1669. 614710 - 708499 
1670. 614710 - 716863 
1671. 614710 - 717980 
1672. 614710 - 729539 
1673. 614710 - 732571 
1674. 618638 - 698978 
1675. 618638 - 700640 
1676. 618638 - 701421 
1677. 618638 - 705903 
1678. 618638 - 708499 
1679. 618638 - 716863 
1680. 618638 - 717980 
1681. 618638 - 729539 
1682. 618638 - 732571 
1683. 618638 - 735400 
1684. 621404 - 701421 
1685. 621404 - 705903 
1686. 621404 - 708499 
1687. 621404 - 716863 
1688. 621404 - 717980 
1689. 621404 - 729539 
1690. 621404 - 732571 
1691. 621404 - 735400 
1692. 622420 - 705903 
1693. 622420 - 708499 
1694. 622420 - 716863 
1695. 622420 - 717980 
1696. 622420 - 729539 
1697. 622420 - 732571 
1698. 622420 - 735400 
1699. 626835 - 708499 
1700. 626835 - 716863 
1701. 626835 - 717980 
1702. 626835 - 729539 
1703. 626835 - 732571 
1704. 626835 - 735400 
1705. 626835 - 744951 
1706. 626835 - 746823 
1707. 635165 - 716863 
1708. 635165 - 717980 
1709. 635165 - 729539 
1710. 635165 - 732571 
1711. 635165 - 735400 
1712. 635165 - 744951 
1713. 635165 - 746823 
1714. 635165 - 754902 
1715. 640366 - 729539 
1716. 640366 - 732571 
1717. 640366 - 735400 
1718. 640366 - 744951 
1719. 640366 - 746823 
1720. 640366 - 754902 
1721. 640366 - 757075 
1722. 641354 - 729539 
1723. 641354 - 732571 
1724. 641354 - 735400 
1725. 641354 - 744951 
1726. 641354 - 746823 
1727. 641354 - 754902 
1728. 641354 - 757075 
1729. 642171 - 729539 
1730. 642171 - 732571 
1731. 642171 - 735400 
1732. 642171 - 744951 
1733. 642171 - 746823 
1734. 642171 - 754902 
1735. 642171 - 757075 
1736. 642171 - 761712 
1737. 642171 - 761898 
1738. 643175 - 729539 
1739. 643175 - 732571 
1740. 643175 - 735400 
1741. 643175 - 744951 
1742. 643175 - 746823 
1743. 643175 - 754902 
1744. 643175 - 757075 
1745. 643175 - 761712 
1746. 643175 - 761898 
1747. 643175 - 763156 
1748. 643723 - 729539 
1749. 643723 - 732571 
1750. 643723 - 735400 
1751. 643723 - 744951 
1752. 643723 - 746823 
1753. 643723 - 754902 
1754. 643723 - 757075 
1755. 643723 - 761712 
1756. 643723 - 761898 
1757. 643723 - 763156 
1758. 647209 - 729539 
1759. 647209 - 732571 
1760. 647209 - 735400 
1761. 647209 - 744951 
1762. 647209 - 746823 
1763. 647209 - 754902 
1764. 647209 - 757075 
1765. 647209 - 761712 
1766. 647209 - 761898 
1767. 647209 - 763156 
1768. 647209 - 767075 
1769. 649151 - 729539 
1770. 649151 - 732571 
1771. 649151 - 735400 
1772. 649151 - 744951 
1773. 649151 - 746823 
1774. 649151 - 754902 
1775. 649151 - 757075 
1776. 649151 - 761712 
1777. 649151 - 761898 
1778. 649151 - 763156 
1779. 649151 - 767075 
1780. 649151 - 767852 
1781. 652545 - 732571 
1782. 652545 - 735400 
1783. 652545 - 744951 
1784. 652545 - 746823 
1785. 652545 - 754902 
1786. 652545 - 757075 
1787. 652545 - 761712 
1788. 652545 - 761898 
1789. 652545 - 763156 
1790. 652545 - 767075 
1791. 652545 - 767852 
1792. 652545 - 769940 
1793. 652545 - 771307 
1794. 660136 - 744951 
1795. 660136 - 746823 
1796. 660136 - 754902 
1797. 660136 - 757075 
1798. 660136 - 761712 
1799. 660136 - 761898 
1800. 660136 - 763156 
1801. 660136 - 767075 
1802. 660136 - 767852 
1803. 660136 - 769940 
1804. 660136 - 771307 
1805. 660136 - 774433 
1806. 660136 - 776244 
1807. 660136 - 777444 
1808. 662363 - 744951 
1809. 662363 - 746823 
1810. 662363 - 754902 
1811. 662363 - 757075 
1812. 662363 - 761712 
1813. 662363 - 761898 
1814. 662363 - 763156 
1815. 662363 - 767075 
1816. 662363 - 767852 
1817. 662363 - 769940 
1818. 662363 - 771307 
1819. 662363 - 774433 
1820. 662363 - 776244 
1821. 662363 - 777444 
1822. 662363 - 781293 
1823. 662628 - 744951 
1824. 662628 - 746823 
1825. 662628 - 754902 
1826. 662628 - 757075 
1827. 662628 - 761712 
1828. 662628 - 761898 
1829. 662628 - 763156 
1830. 662628 - 767075 
1831. 662628 - 767852 
1832. 662628 - 769940 
1833. 662628 - 771307 
1834. 662628 - 774433 
1835. 662628 - 776244 
1836. 662628 - 777444 
1837. 662628 - 781293 
1838. 663921 - 744951 
1839. 663921 - 746823 
1840. 663921 - 754902 
1841. 663921 - 757075 
1842. 663921 - 761712 
1843. 663921 - 761898 
1844. 663921 - 763156 
1845. 663921 - 767075 
1846. 663921 - 767852 
1847. 663921 - 769940 
1848. 663921 - 771307 
1849. 663921 - 774433 
1850. 663921 - 776244 
1851. 663921 - 777444 
1852. 663921 - 781293 
1853. 663921 - 783212 
1854. 667756 - 754902 
1855. 667756 - 757075 
1856. 667756 - 761712 
1857. 667756 - 761898 
1858. 667756 - 763156 
1859. 667756 - 767075 
1860. 667756 - 767852 
1861. 667756 - 769940 
1862. 667756 - 771307 
1863. 667756 - 774433 
1864. 667756 - 776244 
1865. 667756 - 777444 
1866. 667756 - 781293 
1867. 667756 - 783212 
1868. 667756 - 787324 
1869. 671786 - 754902 
1870. 671786 - 757075 
1871. 671786 - 761712 
1872. 671786 - 761898 
1873. 671786 - 763156 
1874. 671786 - 767075 
1875. 671786 - 767852 
1876. 671786 - 769940 
1877. 671786 - 771307 
1878. 671786 - 774433 
1879. 671786 - 776244 
1880. 671786 - 777444 
1881. 671786 - 781293 
1882. 671786 - 783212 
1883. 671786 - 787324 
1884. 671786 - 788810 
1885. 671786 - 788971 
1886. 671786 - 791394 
1887. 685686 - 767075 
1888. 685686 - 767852 
1889. 685686 - 769940 
1890. 685686 - 771307 
1891. 685686 - 774433 
1892. 685686 - 776244 
1893. 685686 - 777444 
1894. 685686 - 781293 
1895. 685686 - 783212 
1896. 685686 - 787324 
1897. 685686 - 788810 
1898. 685686 - 788971 
1899. 685686 - 791394 
1900. 685686 - 792194 
1901. 685686 - 798826 
1902. 686574 - 767075 
1903. 686574 - 767852 
1904. 686574 - 769940 
1905. 686574 - 771307 
1906. 686574 - 774433 
1907. 686574 - 776244 
1908. 686574 - 777444 
1909. 686574 - 781293 
1910. 686574 - 783212 
1911. 686574 - 787324 
1912. 686574 - 788810 
1913. 686574 - 788971 
1914. 686574 - 791394 
1915. 686574 - 792194 
1916. 686574 - 798826 
1917. 690238 - 771307 
1918. 690238 - 774433 
1919. 690238 - 776244 
1920. 690238 - 777444 
1921. 690238 - 781293 
1922. 690238 - 783212 
1923. 690238 - 787324 
1924. 690238 - 788810 
1925. 690238 - 788971 
1926. 690238 - 791394 
1927. 690238 - 792194 
1928. 690238 - 798826 
1929. 690238 - 807470 
1930. 690238 - 808441 
1931. 696881 - 777444 
1932. 696881 - 781293 
1933. 696881 - 783212 
1934. 696881 - 787324 
1935. 696881 - 788810 
1936. 696881 - 788971 
1937. 696881 - 791394 
1938. 696881 - 792194 
1939. 696881 - 798826 
1940. 696881 - 807470 
1941. 696881 - 808441 
1942. 696881 - 811627 
1943. 698978 - 781293 
1944. 698978 - 783212 
1945. 698978 - 787324 
1946. 698978 - 788810 
1947. 698978 - 788971 
1948. 698978 - 791394 
1949. 698978 - 792194 
1950. 698978 - 798826 
1951. 698978 - 807470 
1952. 698978 - 808441 
1953. 698978 - 811627 
1954. 700640 - 781293 
1955. 700640 - 783212 
1956. 700640 - 787324 
1957. 700640 - 788810 
1958. 700640 - 788971 
1959. 700640 - 791394 
1960. 700640 - 792194 
1961. 700640 - 798826 
1962. 700640 - 807470 
1963. 700640 - 808441 
1964. 700640 - 811627 
1965. 701421 - 783212 
1966. 701421 - 787324 
1967. 701421 - 788810 
1968. 701421 - 788971 
1969. 701421 - 791394 
1970. 701421 - 792194 
1971. 701421 - 798826 
1972. 701421 - 807470 
1973. 701421 - 808441 
1974. 701421 - 811627 
1975. 705903 - 787324 
1976. 705903 - 788810 
1977. 705903 - 788971 
1978. 705903 - 791394 
1979. 705903 - 792194 
1980. 705903 - 798826 
1981. 705903 - 807470 
1982. 705903 - 808441 
1983. 705903 - 811627 
1984. 705903 - 823574 
1985. 705903 - 823877 
1986. 708499 - 788810 
1987. 708499 - 788971 
1988. 708499 - 791394 
1989. 708499 - 792194 
1990. 708499 - 798826 
1991. 708499 - 807470 
1992. 708499 - 808441 
1993. 708499 - 811627 
1994. 708499 - 823574 
1995. 708499 - 823877 
1996. 708499 - 828466 
1997. 716863 - 798826 
1998. 716863 - 807470 
1999. 716863 - 808441 
2000. 716863 - 811627 
2001. 716863 - 823574 
2002. 716863 - 823877 
2003. 716863 - 828466 
2004. 716863 - 829920 
2005. 716863 - 831574 
2006. 717980 - 798826 
2007. 717980 - 807470 
2008. 717980 - 808441 
2009. 717980 - 811627 
2010. 717980 - 823574 
2011. 717980 - 823877 
2012. 717980 - 828466 
2013. 717980 - 829920 
2014. 717980 - 831574 
2015. 729539 - 811627 
2016. 729539 - 823574 
2017. 729539 - 823877 
2018. 729539 - 828466 
2019. 729539 - 829920 
2020. 729539 - 831574 
2021. 729539 - 842815 
2022. 729539 - 843904 
2023. 729539 - 847585 
2024. 732571 - 823574 
2025. 732571 - 823877 
2026. 732571 - 828466 
2027. 732571 - 829920 
2028. 732571 - 831574 
2029. 732571 - 842815 
2030. 732571 - 843904 
2031. 732571 - 847585 
2032. 735400 - 823574 
2033. 735400 - 823877 
2034. 735400 - 828466 
2035. 735400 - 829920 
2036. 735400 - 831574 
2037. 735400 - 842815 
2038. 735400 - 843904 
2039. 735400 - 847585 
2040. 744951 - 828466 
2041. 744951 - 829920 
2042. 744951 - 831574 
2043. 744951 - 842815 
2044. 744951 - 843904 
2045. 744951 - 847585 
2046. 744951 - 862125 
2047. 746823 - 828466 
2048. 746823 - 829920 
2049. 746823 - 831574 
2050. 746823 - 842815 
2051. 746823 - 843904 
2052. 746823 - 847585 
2053. 746823 - 862125 
2054. 754902 - 842815 
2055. 754902 - 843904 
2056. 754902 - 847585 
2057. 754902 - 862125 
2058. 754902 - 869868 
2059. 754902 - 871819 
2060. 757075 - 842815 
2061. 757075 - 843904 
2062. 757075 - 847585 
2063. 757075 - 862125 
2064. 757075 - 869868 
2065. 757075 - 871819 
2066. 761712 - 842815 
2067. 761712 - 843904 
2068. 761712 - 847585 
2069. 761712 - 862125 
2070. 761712 - 869868 
2071. 761712 - 871819 
2072. 761712 - 878766 
2073. 761712 - 880503 
2074. 761712 - 880692 
2075. 761712 - 881006 
2076. 761898 - 842815 
2077. 761898 - 843904 
2078. 761898 - 847585 
2079. 761898 - 862125 
2080. 761898 - 869868 
2081. 761898 - 871819 
2082. 761898 - 878766 
2083. 761898 - 880503 
2084. 761898 - 880692 
2085. 761898 - 881006 
2086. 763156 - 843904 
2087. 763156 - 847585 
2088. 763156 - 862125 
2089. 763156 - 869868 
2090. 763156 - 871819 
2091. 763156 - 878766 
2092. 763156 - 880503 
2093. 763156 - 880692 
2094. 763156 - 881006 
2095. 767075 - 847585 
2096. 767075 - 862125 
2097. 767075 - 869868 
2098. 767075 - 871819 
2099. 767075 - 878766 
2100. 767075 - 880503 
2101. 767075 - 880692 
2102. 767075 - 881006 
2103. 767075 - 883331 
2104. 767075 - 885463 
2105. 767852 - 862125 
2106. 767852 - 869868 
2107. 767852 - 871819 
2108. 767852 - 878766 
2109. 767852 - 880503 
2110. 767852 - 880692 
2111. 767852 - 881006 
2112. 767852 - 883331 
2113. 767852 - 885463 
2114. 769940 - 862125 
2115. 769940 - 869868 
2116. 769940 - 871819 
2117. 769940 - 878766 
2118. 769940 - 880503 
2119. 769940 - 880692 
2120. 769940 - 881006 
2121. 769940 - 883331 
2122. 769940 - 885463 
2123. 771307 - 862125 
2124. 771307 - 869868 
2125. 771307 - 871819 
2126. 771307 - 878766 
2127. 771307 - 880503 
2128. 771307 - 880692 
2129. 771307 - 881006 
2130. 771307 - 883331 
2131. 771307 - 885463 
2132. 774433 - 862125 
2133. 774433 - 869868 
2134. 774433 - 871819 
2135. 774433 - 878766 
2136. 774433 - 880503 
2137. 774433 - 880692 
2138. 774433 - 881006 
2139. 774433 - 883331 
2140. 774433 - 885463 
2141. 776244 - 862125 
2142. 776244 - 869868 
2143. 776244 - 871819 
2144. 776244 - 878766 
2145. 776244 - 880503 
2146. 776244 - 880692 
2147. 776244 - 881006 
2148. 776244 - 883331 
2149. 776244 - 885463 
2150. 776244 - 895245 
2151. 777444 - 862125 
2152. 777444 - 869868 
2153. 777444 - 871819 
2154. 777444 - 878766 
2155. 777444 - 880503 
2156. 777444 - 880692 
2157. 777444 - 881006 
2158. 777444 - 883331 
2159. 777444 - 885463 
2160. 777444 - 895245 
2161. 781293 - 862125 
2162. 781293 - 869868 
2163. 781293 - 871819 
2164. 781293 - 878766 
2165. 781293 - 880503 
2166. 781293 - 880692 
2167. 781293 - 881006 
2168. 781293 - 883331 
2169. 781293 - 885463 
2170. 781293 - 895245 
2171. 783212 - 869868 
2172. 783212 - 871819 
2173. 783212 - 878766 
2174. 783212 - 880503 
2175. 783212 - 880692 
2176. 783212 - 881006 
2177. 783212 - 883331 
2178. 783212 - 885463 
2179. 783212 - 895245 
2180. 787324 - 869868 
2181. 787324 - 871819 
2182. 787324 - 878766 
2183. 787324 - 880503 
2184. 787324 - 880692 
2185. 787324 - 881006 
2186. 787324 - 883331 
2187. 787324 - 885463 
2188. 787324 - 895245 
2189. 787324 - 904042 
2190. 787324 - 905829 
2191. 788810 - 869868 
2192. 788810 - 871819 
2193. 788810 - 878766 
2194. 788810 - 880503 
2195. 788810 - 880692 
2196. 788810 - 881006 
2197. 788810 - 883331 
2198. 788810 - 885463 
2199. 788810 - 895245 
2200. 788810 - 904042 
2201. 788810 - 905829 
2202. 788971 - 869868 
2203. 788971 - 871819 
2204. 788971 - 878766 
2205. 788971 - 880503 
2206. 788971 - 880692 
2207. 788971 - 881006 
2208. 788971 - 883331 
2209. 788971 - 885463 
2210. 788971 - 895245 
2211. 788971 - 904042 
2212. 788971 - 905829 
2213. 791394 - 871819 
2214. 791394 - 878766 
2215. 791394 - 880503 
2216. 791394 - 880692 
2217. 791394 - 881006 
2218. 791394 - 883331 
2219. 791394 - 885463 
2220. 791394 - 895245 
2221. 791394 - 904042 
2222. 791394 - 905829 
2223. 792194 - 878766 
